20161204-092100 3.019 93.100 0.938 52.810 1.667 1021 2.539 1.692 13.80
20161204-092200 2.951 93.200 1.104 55.740 1.667 1020 2.539 1.692 13.80
20161204-092300 2.918 93.200 0.896 84.000 1.667 1020 2.539 1.692 13.81
20161204-092400 3.019 93.200 0.729 64.250 1.250 1020 2.877 1.692 13.81
20161204-092500 3.019 93.200 0.708 58.670 1.667 1020 3.215 2.200 13.81
20161204-092600 3.019 93.200 1.000 51.650 2.083 1020 3.300 2.200 13.81
20161204-092700 3.019 93.300 0.625 58.580 1.250 1020 3.215 2.031 13.81
20161204-092800 3.019 93.200 0.625 56.940 1.250 1020 3.385 2.200 13.81
20161204-092900 3.053 93.200 0.896 58.640 1.667 1020 3.215 2.200 13.81
20161204-093000 2.985 93.200 0.708 40.180 1.250 1020 3.215 2.031 13.81
20161204-093100 3.019 93.200 0.854 49.820 1.667 1020 3.554 2.200 13.81
20161204-093200 2.951 93.300 0.563 68.090 1.250 1020 3.554 2.200 13.81
20161204-093300 2.985 93.400 0.417 88.100 0.833 1020 3.723 2.200 13.81
20161204-093400 2.884 93.300 0.958 54.790 1.667 1020 3.892 2.539 13.81
20161204-093500 2.985 93.300 0.667 32.290 1.250 1020 3.469 2.115 13.81
20161204-093600 2.985 93.500 0.708 67.020 1.250 1020 3.977 2.539 13.81
20161204-093700 3.019 93.300 0.708 60.110 1.250 1020 4.062 2.623 13.81
20161204-093800 2.918 93.300 0.813 50.710 1.250 1020 3.892 2.539 13.81
20161204-093900 2.884 93.300 0.875 48.830 1.667 1020 3.977 2.539 13.81
20161204-094000 2.951 93.400 0.854 61.400 1.250 1020 4.231 3.215 13.81
20161204-094100 2.918 93.500 0.563 68.540 1.250 1020 4.315 3.215 13.81
20161204-094200 2.884 93.500 1.083 56.090 1.667 1020 4.654 3.215 13.81
20161204-094300 2.884 93.600 0.792 54.280 1.667 1020 4.908 4.146 13.81
20161204-094400 2.782 93.500 0.438 65.360 1.250 1020 4.908 4.062 13.81
20161204-094500 2.816 93.600 0.521 56.500 1.250 1020 5.585 4.823 13.81
20161204-094600 2.850 93.600 0.604 70.310 1.250 1020 5.585 4.739 13.81
20161204-094700 2.850 93.600 0.563 28.740 1.250 1020 5.923 4.908 13.81
20161204-094800 2.816 93.600 1.208 38.950 2.083 1020 6.600 5.585 13.81
20161204-094900 2.816 93.700 1.042 43.860 1.667 1020 6.939 6.262 13.81
20161204-095000 2.748 93.700 0.958 46.140 1.667 1020 7.277 6.262 13.81
20161204-095100 2.748 93.900 0.875 22.460 1.250 1020 7.954 6.854 13.81
20161204-095200 2.748 94.000 0.771 5.311 1.250 1020 8.290 7.531 13.81
20161204-095300 2.850 94.100 0.604 0.536 1.250 1020 8.630 7.531 13.81
20161204-095400 2.816 94.000 0.813 14.980 1.250 1020 9.980 8.630 13.81
20161204-095500 2.782 94.000 0.917 20.770 1.250 1020 10.150 9.310 13.81
20161204-095600 2.748 94.000 0.583 30.420 1.250 1020 10.750 9.980 13.81
20161204-095700 2.816 94.000 0.771 36.470 1.250 1020 11.340 10.580 13.81
20161204-095800 2.715 94.000 0.708 45.190 1.250 1020 12.020 11.080 13.81
20161204-095900 2.782 94.200 0.604 31.420 0.833 1020 12.020 11.080 13.81
20161204-100000 2.748 94.300 0.708 21.300 1.250 1020 12.860 12.020 13.81
20161204-100100 2.816 94.200 0.667 9.160 0.833 1020 13.030 12.020 13.81
20161204-100200 2.782 94.300 1.104 6.217 2.083 1020 13.370 12.690 13.81
20161204-100300 2.782 94.200 1.333 9.980 2.083 1020 13.790 13.030 13.81
20161204-100400 2.748 93.900 1.250 6.715 1.667 1020 15.060 14.050 13.81
20161204-100500 2.715 93.800 1.229 13.990 1.667 1020 15.740 14.720 13.82
20161204-100600 2.681 94.000 1.271 9.740 1.667 1020 15.910 14.720 13.82
20161204-100700 2.647 94.000 1.063 22.090 1.667 1020 16.080 15.400 13.82
20161204-100800 2.579 94.100 1.146 8.370 2.083 1020 16.750 16.080 13.81
20161204-100900 2.613 94.300 0.813 16.950 1.250 1020 17.090 16.250 13.82
20161204-101000 2.579 94.400 1.104 20.550 1.250 1020 18.110 17.090 13.82
20161204-101100 2.511 94.500 0.792 10.030 1.250 1020 18.110 17.090 13.82
20161204-101200 2.613 94.600 0.771 9.980 1.667 1020 19.210 18.110 13.82
20161204-101300 2.579 94.600 1.125 17.700 1.667 1020 20.140 19.120 13.82
20161204-101400 2.545 94.600 0.917 17.660 1.250 1020 20.820 19.460 13.82
20161204-101500 2.579 94.800 0.875 359.200 1.250 1020 21.490 20.480 13.82
20161204-101600 2.613 94.900 0.688 359.900 1.250 1020 21.830 20.820 13.82
20161204-101700 2.613 94.800 1.063 15.590 1.667 1020 22.590 21.660 13.82
20161204-101800 2.545 94.800 1.354 16.400 1.667 1020 23.520 22.510 13.82
20161204-101900 2.511 94.800 0.771 6.672 1.250 1021 23.860 22.850 13.82
20161204-102000 2.444 94.900 0.833 0.962 1.250 1021 24.880 24.200 13.82
20161204-102100 2.478 94.800 1.042 354.600 1.667 1020 25.220 24.200 13.82
20161204-102200 2.478 94.900 1.063 358.500 1.667 1021 26.230 24.880 13.82
20161204-102300 2.444 95.000 1.167 1.420 1.667 1020 26.820 25.470 13.82
20161204-102400 2.444 95.200 1.042 1.565 1.667 1021 27.420 26.570 13.82
20161204-102500 2.410 95.300 1.208 0.393 1.667 1021 27.670 26.910 13.82
20161204-102600 2.444 95.500 1.104 2.643 1.667 1021 27.670 27.420 13.82
20161204-102700 2.410 95.500 0.854 5.920 1.250 1021 28.260 26.910 13.82
20161204-102800 2.444 95.700 1.146 359.400 2.083 1021 28.350 26.910 13.82
20161204-102900 2.444 95.800 1.625 4.455 2.083 1021 28.600 27.590 13.82
20161204-103000 2.377 95.700 1.521 8.350 2.083 1021 29.280 28.600 13.82
20161204-103100 2.478 95.900 1.250 9.540 1.667 1021 30.120 29.280 13.82
20161204-103200 2.478 95.900 1.146 10.830 1.667 1021 30.120 29.360 13.82
20161204-103300 2.376 95.700 1.354 6.833 2.083 1021 30.720 29.950 13.82
20161204-103400 2.410 96.000 1.208 5.637 1.667 1021 30.970 30.290 13.82
20161204-103500 2.410 95.900 1.417 11.500 2.083 1020 32.320 31.480 13.82
20161204-103600 2.444 95.900 1.646 13.350 2.083 1020 33.250 31.990 13.82
20161204-103700 2.410 96.000 1.500 6.890 2.500 1020 34.690 34.020 13.82
20161204-103800 2.342 95.900 1.938 15.080 2.500 1020 34.690 34.350 13.82
20161204-103900 2.376 95.900 1.479 20.700 2.083 1020 35.370 34.440 13.82
20161204-104000 2.342 96.000 1.375 16.030 2.083 1020 35.710 34.690 13.82
20161204-104100 2.376 96.200 1.042 14.000 1.667 1020 35.540 34.780 13.82
20161204-104200 2.342 96.300 1.208 22.770 2.083 1020 36.050 35.030 13.82
20161204-104300 2.275 96.300 1.438 19.260 2.083 1020 35.880 35.030 13.82
20161204-104400 2.275 96.400 1.417 16.460 2.083 1020 36.050 35.030 13.82
20161204-104500 2.308 96.400 1.396 17.440 2.083 1020 35.710 34.690 13.82
20161204-104600 2.342 96.400 1.250 16.110 1.667 1020 35.370 34.350 13.82
20161204-104700 2.275 96.500 1.188 16.910 1.667 1020 35.030 34.190 13.82
20161204-104800 2.275 96.600 1.542 9.950 2.500 1020 34.690 34.020 13.82
20161204-104900 2.410 96.800 1.521 4.916 2.500 1020 34.020 33.340 13.83
20161204-105000 2.410 96.800 1.563 10.500 2.500 1020 33.510 32.410 13.82
